"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"04.01.2021","8,106","8,328","8,510","8,082","7,89M","-1,75%"
"31.12.2020","8,250","8,254","8,312","8,158","2,97M","-0,43%"
"30.12.2020","8,286","8,322","8,370","8,246","5,02M","-0,34%"
"29.12.2020","8,314","8,372","8,416","8,222","6,14M","-0,07%"
"28.12.2020","8,320","8,428","8,448","8,300","6,44M","-0,31%"
"24.12.2020","8,346","8,220","8,346","8,164","3,09M","1,78%"
"23.12.2020","8,200","7,848","8,212","7,810","6,55M","4,62%"
"22.12.2020","7,838","7,818","7,886","7,750","6,95M","-0,03%"
"21.12.2020","7,840","7,780","7,888","7,500","30,56M","-3,71%"
"18.12.2020","8,142","8,200","8,272","8,076","17,70M","-1,71%"
"17.12.2020","8,284","8,500","8,566","8,266","14,64M","-2,41%"
"16.12.2020","8,489","8,534","8,734","8,390","8,05M","-0,37%"
"15.12.2020","8,520","8,393","8,530","8,280","7,06M","1,46%"
"14.12.2020","8,397","8,682","8,748","8,366","11,62M","-1,82%"
"11.12.2020","8,553","8,711","8,740","8,390","11,57M","-1,90%"
"10.12.2020","8,719","8,643","8,756","8,510","9,64M","1,04%"
"09.12.2020","8,629","8,417","8,756","8,417","15,25M","2,98%"
"08.12.2020","8,380","8,214","8,434","8,160","8,56M","1,44%"
"07.12.2020","8,261","8,280","8,294","8,097","9,34M","-0,96%"
"04.12.2020","8,341","7,980","8,382","7,967","14,34M","5,29%"
"03.12.2020","7,922","7,988","8,012","7,784","13,81M","-1,43%"
"02.12.2020","8,037","7,877","8,072","7,725","14,73M","0,36%"
"01.12.2020","8,008","7,856","8,156","7,825","11,95M","2,01%"
"30.11.2020","7,850","8,158","8,234","7,850","34,35M","-5,04%"
"27.11.2020","8,267","8,203","8,290","8,017","40,10M","0,59%"
"26.11.2020","8,218","8,510","8,512","8,012","15,64M","-3,48%"
"25.11.2020","8,514","8,621","8,748","8,294","14,45M","-1,27%"
"24.11.2020","8,623","8,232","8,623","8,222","17,04M","6,27%"
"23.11.2020","8,115","7,743","8,138","7,715","20,24M","7,85%"
"20.11.2020","7,525","7,577","7,696","7,525","7,97M","-0,28%"
"19.11.2020","7,546","7,599","7,639","7,484","10,81M","-2,42%"
"18.11.2020","7,733","7,599","7,834","7,517","9,62M","1,20%"
"17.11.2020","7,641","7,675","7,751","7,452","15,25M","-0,86%"
"16.11.2020","7,708","7,209","7,745","7,189","20,00M","8,95%"
"13.11.2020","7,074","7,014","7,186","6,841","15,49M","-1,28%"
"12.11.2020","7,166","7,380","7,419","7,129","16,12M","-4,17%"
"11.11.2020","7,478","7,503","7,762","7,199","21,84M","0,39%"
"10.11.2020","7,449","6,613","7,608","6,502","44,85M","12,05%"
"09.11.2020","6,648","5,728","6,657","5,654","36,21M","18,23%"
"06.11.2020","5,623","5,631","5,720","5,572","9,37M","-0,21%"
"05.11.2020","5,635","5,783","5,800","5,635","9,34M","-1,97%"
"04.11.2020","5,748","5,529","5,765","5,424","11,14M","1,97%"
"03.11.2020","5,637","5,572","5,728","5,533","12,66M","2,01%"
"02.11.2020","5,526","5,202","5,533","5,128","10,73M","6,22%"
"30.10.2020","5,202","5,017","5,229","4,990","9,24M","2,18%"
"29.10.2020","5,091","5,126","5,222","4,912","13,72M","-0,87%"
"28.10.2020","5,136","5,251","5,257","5,017","16,08M","-3,44%"
"27.10.2020","5,319","5,533","5,537","5,270","13,64M","-3,23%"
"26.10.2020","5,496","5,498","5,693","5,465","7,71M","-3,13%"
"23.10.2020","5,674","5,551","5,744","5,539","8,40M","2,86%"
"22.10.2020","5,516","5,504","5,535","5,379","9,03M","-0,07%"
"21.10.2020","5,520","5,748","5,748","5,510","9,04M","-3,21%"
"20.10.2020","5,703","5,740","5,783","5,627","6,25M","-1,21%"
"19.10.2020","5,773","5,841","5,921","5,716","6,31M","-1,27%"
"16.10.2020","5,847","5,831","5,847","5,656","10,39M","1,42%"
"15.10.2020","5,765","5,882","5,900","5,736","8,05M","-3,49%"
"14.10.2020","5,974","5,925","6,020","5,796","8,08M","-0,16%"
"13.10.2020","5,983","6,061","6,157","5,970","6,61M","-0,97%"
"12.10.2020","6,042","6,135","6,137","6,042","5,30M","-1,71%"
"09.10.2020","6,147","6,137","6,258","6,085","9,45M","1,09%"
"08.10.2020","6,081","5,942","6,135","5,839","10,16M","3,48%"
"07.10.2020","5,876","5,835","5,905","5,767","9,03M","0,47%"
"06.10.2020","5,849","5,621","5,896","5,594","11,13M","4,93%"
"05.10.2020","5,574","5,450","5,640","5,407","9,79M","3,70%"
"02.10.2020","5,375","5,358","5,379","5,233","13,51M","0,11%"
"01.10.2020","5,370","5,619","5,650","5,366","11,93M","-3,67%"
"30.09.2020","5,574","5,516","5,672","5,471","17,97M","0,92%"
"29.09.2020","5,524","5,734","5,738","5,524","7,36M","-3,60%"
"28.09.2020","5,730","5,691","5,777","5,644","15,80M","2,22%"
"25.09.2020","5,605","5,810","5,833","5,576","18,94M","-2,31%"
"24.09.2020","5,738","5,845","5,927","5,738","31,67M","-2,74%"
"23.09.2020","5,900","6,073","6,137","5,884","10,25M","-2,45%"
"22.09.2020","6,048","5,993","6,202","5,925","9,43M","1,57%"
"21.09.2020","5,954","6,120","6,120","5,886","9,10M","-3,20%"
"18.09.2020","6,151","6,383","6,383","6,151","11,55M","-3,19%"
"17.09.2020","6,354","6,332","6,451","6,285","9,96M","-0,40%"
"16.09.2020","6,379","6,274","6,414","6,200","6,38M","1,49%"
"15.09.2020","6,285","6,091","6,313","6,063","9,78M","2,97%"
"14.09.2020","6,104","6,278","6,322","6,089","7,09M","-2,00%"
"11.09.2020","6,229","6,274","6,281","6,137","6,73M","-1,02%"
"10.09.2020","6,293","6,246","6,377","6,176","6,58M","1,10%"
"09.09.2020","6,225","6,167","6,313","6,139","9,62M","0,88%"
"08.09.2020","6,170","6,517","6,517","6,120","11,39M","-4,55%"
"07.09.2020","6,465","6,354","6,515","6,309","8,43M","2,92%"
"04.09.2020","6,281","6,266","6,474","6,266","12,37M","0,56%"
"03.09.2020","6,246","6,287","6,410","6,237","12,40M","-0,31%"
"02.09.2020","6,266","6,474","6,527","6,237","9,32M","-2,60%"
"01.09.2020","6,433","6,554","6,582","6,342","7,01M","-0,27%"
"31.08.2020","6,451","6,800","6,866","6,451","8,03M","-4,06%"
"28.08.2020","6,724","6,778","6,806","6,702","4,79M","0,29%"
"27.08.2020","6,704","6,671","6,786","6,605","5,41M","0,35%"
"26.08.2020","6,681","6,595","6,763","6,554","4,89M","0,97%"
"25.08.2020","6,617","6,771","6,876","6,601","8,22M","-2,05%"
"24.08.2020","6,755","6,513","6,771","6,470","8,35M","4,81%"
"21.08.2020","6,445","6,527","6,556","6,389","11,28M","-1,14%"
"20.08.2020","6,519","6,531","6,609","6,498","9,86M","-1,88%"
"19.08.2020","6,644","6,560","6,644","6,513","16,79M","0,95%"
"18.08.2020","6,582","6,644","6,745","6,539","5,82M","-1,26%"
"17.08.2020","6,665","6,786","6,854","6,650","8,32M","-2,09%"
"14.08.2020","6,808","6,858","6,860","6,689","7,84M","-0,94%"
"13.08.2020","6,872","6,995","7,043","6,872","7,18M","-2,00%"
"12.08.2020","7,012","6,887","7,049","6,841","8,69M","1,04%"
"11.08.2020","6,940","6,696","7,106","6,695","10,67M","4,73%"
"10.08.2020","6,626","6,578","6,722","6,543","6,96M","1,89%"
"07.08.2020","6,504","6,617","6,654","6,492","7,74M","-1,82%"
"06.08.2020","6,624","6,819","6,839","6,607","8,87M","-3,66%"
"05.08.2020","6,876","6,819","6,924","6,774","8,63M","2,05%"
"04.08.2020","6,737","6,587","6,784","6,576","10,90M","3,32%"
"03.08.2020","6,521","6,410","6,543","6,295","10,67M","1,73%"
"31.07.2020","6,410","6,663","6,693","6,398","11,53M","-3,06%"
"30.07.2020","6,613","6,819","6,848","6,548","11,81M","-3,52%"
"29.07.2020","6,854","6,917","6,938","6,776","6,19M","-0,37%"
"28.07.2020","6,880","7,010","7,086","6,880","7,50M","-1,40%"
"27.07.2020","6,977","7,170","7,170","6,936","7,53M","-3,09%"
"24.07.2020","7,199","7,306","7,349","7,199","7,90M","-2,51%"
"23.07.2020","7,384","7,667","7,667","7,339","6,67M","-1,17%"
"22.07.2020","7,472","7,647","7,719","7,441","7,54M","-3,25%"
"21.07.2020","7,723","7,655","7,723","7,503","6,73M","2,46%"
"20.07.2020","7,538","7,626","7,626","7,484","4,04M","-1,73%"
"17.07.2020","7,671","7,782","7,805","7,634","7,70M","-1,75%"
"16.07.2020","7,807","7,776","7,867","7,706","5,19M","1,37%"
"15.07.2020","7,702","7,793","7,864","7,669","6,82M","-1,00%"
"14.07.2020","7,780","7,501","7,780","7,486","5,30M","2,60%"
"13.07.2020","7,583","7,563","7,651","7,476","3,59M","2,10%"
"10.07.2020","7,427","7,306","7,499","7,263","6,01M","1,22%"
"09.07.2020","7,337","7,587","7,638","7,316","6,58M","-2,69%"
"08.07.2020","7,540","7,599","7,649","7,511","6,99M","-1,65%"
"07.07.2020","7,667","7,735","7,766","7,628","11,30M","-1,30%"
"06.07.2020","7,768","7,793","7,926","7,719","6,04M","2,02%"
"03.07.2020","7,614","7,823","7,836","7,579","8,59M","-2,74%"
"02.07.2020","7,828","7,751","7,901","7,721","7,96M","1,90%"
"01.07.2020","7,682","7,626","7,801","7,517","7,12M","1,28%"
"30.06.2020","7,585","7,641","7,715","7,450","10,49M","-1,02%"
"29.06.2020","7,663","7,569","7,710","7,445","10,00M","1,24%"
"26.06.2020","7,569","7,891","7,912","7,532","10,59M","-2,88%"
"25.06.2020","7,793","7,645","7,832","7,523","15,85M","1,68%"
"24.06.2020","7,665","8,056","8,144","7,665","7,87M","-5,20%"
"23.06.2020","8,086","8,008","8,169","7,904","13,94M","2,07%"
"22.06.2020","7,922","8,031","8,039","7,846","20,32M","-2,00%"
"19.06.2020","8,084","8,037","8,199","8,017","24,46M","1,12%"
"18.06.2020","7,994","7,965","8,039","7,803","10,21M","-0,29%"
"17.06.2020","8,017","8,193","8,269","7,936","23,26M","-2,26%"
"16.06.2020","8,203","8,319","8,456","8,107","13,58M","0,74%"
"15.06.2020","8,142","8,054","8,217","7,896","11,49M","-0,09%"
"12.06.2020","8,150","7,973","8,384","7,879","12,17M","1,24%"
"11.06.2020","8,050","8,461","8,467","8,050","13,05M","-6,27%"
"10.06.2020","8,589","8,750","8,844","8,568","13,94M","-0,87%"
"09.06.2020","8,664","9,174","9,213","8,517","17,78M","-5,04%"
"08.06.2020","9,123","9,056","9,451","9,024","16,71M","2,06%"
"05.06.2020","8,939","8,611","8,996","8,583","17,15M","5,35%"
"04.06.2020","8,485","8,538","8,677","8,337","23,66M","-0,88%"
"03.06.2020","8,560","8,583","8,666","8,380","12,54M","1,67%"
"02.06.2020","8,420","8,167","8,499","8,155","13,65M","4,18%"
"01.06.2020","8,082","8,067","8,195","7,940","8,67M","2,94%"
"29.05.2020","7,851","8,208","8,215","7,834","19,59M","-5,64%"
"28.05.2020","8,320","8,424","8,424","8,178","6,24M","-0,07%"
"27.05.2020","8,326","8,105","8,602","8,093","16,15M","3,02%"
"26.05.2020","8,082","7,970","8,106","7,943","7,72M","2,60%"
"25.05.2020","7,878","7,909","7,917","7,791","3,78M","1,28%"
"22.05.2020","7,778","7,842","7,971","7,662","7,32M","-1,82%"
"21.05.2020","7,923","8,048","8,152","7,872","7,30M","-3,34%"
"20.05.2020","8,197","8,011","8,208","7,793","8,49M","2,25%"
"19.05.2020","8,016","8,161","8,180","7,909","9,98M","-1,09%"
"18.05.2020","8,105","7,923","8,105","7,846","7,75M","6,61%"
"15.05.2020","7,602","7,833","7,906","7,542","7,45M","-0,86%"
"14.05.2020","7,667","7,531","7,667","7,227","15,46M","1,29%"
"13.05.2020","7,570","7,810","7,821","7,570","7,34M","-3,45%"
"12.05.2020","7,840","7,949","8,035","7,812","7,71M","-1,72%"
"11.05.2020","7,977","8,275","8,275","7,926","9,26M","-1,51%"
"08.05.2020","8,099","8,395","8,395","8,031","14,85M","-1,60%"
"07.05.2020","8,230","8,058","8,339","8,011","8,45M","3,15%"
"06.05.2020","7,979","8,114","8,583","7,926","19,37M","-1,98%"
"05.05.2020","8,140","7,870","8,236","7,579","18,79M","13,20%"
"04.05.2020","7,191","7,551","7,551","7,159","19,39M","-7,79%"
"30.04.2020","7,799","8,067","8,227","7,771","11,12M","-2,21%"
"29.04.2020","7,975","7,484","7,975","7,437","12,32M","7,46%"
"28.04.2020","7,422","7,129","7,427","7,065","9,53M","1,28%"
"27.04.2020","7,328","7,448","7,467","7,153","5,86M","0,90%"
"24.04.2020","7,262","7,317","7,555","7,062","7,79M","-1,25%"
"23.04.2020","7,354","7,110","7,452","7,033","19,52M","6,03%"
"22.04.2020","6,936","6,850","7,120","6,763","12,04M","1,59%"
"21.04.2020","6,827","6,885","7,035","6,791","15,52M","-5,90%"
"20.04.2020","7,255","7,161","7,285","7,035","8,72M","-0,67%"
"17.04.2020","7,304","7,056","7,304","7,033","10,27M","6,19%"
"16.04.2020","6,878","7,054","7,170","6,683","10,40M","-1,40%"
"15.04.2020","6,975","7,504","7,506","6,975","14,91M","-7,56%"
"14.04.2020","7,546","8,182","8,182","7,546","13,64M","-2,92%"
"09.04.2020","7,773","8,067","8,086","7,741","11,52M","-0,91%"
"08.04.2020","7,844","7,964","7,975","7,698","6,27M","-1,21%"
"07.04.2020","7,940","7,917","8,056","7,673","11,76M","3,35%"
"06.04.2020","7,682","8,255","8,255","7,682","13,33M","-0,75%"
"03.04.2020","7,741","8,011","8,140","7,579","14,20M","-3,91%"
"02.04.2020","8,056","7,926","8,414","7,814","18,54M","6,02%"
"01.04.2020","7,598","7,709","7,879","7,523","12,39M","-2,78%"
"31.03.2020","7,816","7,335","7,870","7,243","15,90M","9,75%"
"30.03.2020","7,122","7,167","7,307","6,763","9,33M","3,35%"
"27.03.2020","6,891","7,035","7,078","6,756","13,70M","-3,97%"
"26.03.2020","7,176","6,776","7,204","6,716","17,89M","3,74%"
"25.03.2020","6,917","7,060","7,392","6,527","15,38M","2,62%"
"24.03.2020","6,741","6,238","6,741","6,050","46,58M","15,68%"
"23.03.2020","5,827","5,722","6,050","5,722","42,03M","0,71%"
"20.03.2020","5,786","6,069","6,227","5,776","38,34M","2,29%"
"19.03.2020","5,656","5,797","6,015","5,553","28,52M","-1,82%"
"18.03.2020","5,761","6,264","6,352","5,756","20,96M","-9,25%"
"17.03.2020","6,349","7,016","7,016","6,144","34,05M","-0,09%"
"16.03.2020","6,354","6,868","6,919","6,116","42,37M","-10,18%"
"13.03.2020","7,075","7,713","7,767","6,953","18,86M","4,63%"
"12.03.2020","6,761","7,512","7,525","6,718","44,17M","-13,34%"
"11.03.2020","7,803","7,915","8,001","7,731","30,26M","0,46%"
"10.03.2020","7,767","7,780","8,463","7,643","25,21M","1,62%"
"09.03.2020","7,643","7,504","7,979","7,465","37,89M","-15,13%"
"06.03.2020","9,005","9,380","9,380","9,005","17,68M","-4,86%"
"05.03.2020","9,465","9,713","9,713","9,408","16,81M","-1,94%"
"04.03.2020","9,652","9,741","9,788","9,540","13,54M","-0,58%"
"03.03.2020","9,709","9,821","10,014","9,643","11,26M","1,32%"
"02.03.2020","9,582","9,859","9,863","9,354","20,34M","0,84%"
"28.02.2020","9,502","9,554","9,690","9,394","34,77M","-3,62%"
"27.02.2020","9,859","10,056","10,060","9,634","15,26M","-3,27%"
"26.02.2020","10,192","10,182","10,300","10,060","14,60M","-0,91%"
"25.02.2020","10,286","10,665","10,665","10,248","20,20M","-3,09%"
"24.02.2020","10,614","10,980","10,994","10,520","17,48M","-5,35%"
"21.02.2020","11,214","11,482","11,482","11,163","18,13M","-2,77%"
"20.02.2020","11,533","11,524","11,754","11,500","14,84M","-0,45%"
"19.02.2020","11,585","11,707","11,707","11,514","14,03M","0,04%"
"18.02.2020","11,580","11,725","11,758","11,575","7,54M","-1,44%"
"17.02.2020","11,749","11,786","11,866","11,739","5,44M","-0,99%"
"14.02.2020","11,866","11,899","11,979","11,838","3,93M","-0,12%"
"13.02.2020","11,880","11,960","11,960","11,768","6,06M","-0,82%"
"12.02.2020","11,979","11,993","12,096","11,969","6,88M","0,20%"
"11.02.2020","11,955","11,894","11,960","11,829","5,53M","1,23%"
"10.02.2020","11,810","11,960","11,974","11,810","7,42M","-1,29%"
"07.02.2020","11,965","12,035","12,035","11,922","6,32M","-0,55%"
"06.02.2020","12,030","12,129","12,166","11,955","23,53M","0,23%"
"05.02.2020","12,002","11,768","12,124","11,716","14,38M","1,71%"
"04.02.2020","11,800","11,613","11,815","11,585","8,80M","2,40%"
"03.02.2020","11,524","11,693","11,702","11,524","11,30M","-1,44%"
"31.01.2020","11,693","11,894","11,894","11,641","7,33M","-0,91%"
"30.01.2020","11,800","11,890","11,951","11,763","10,52M","-1,68%"
"29.01.2020","12,002","12,091","12,119","11,913","16,21M","0,20%"
"28.01.2020","11,979","11,922","12,026","11,810","11,37M","0,95%"
"27.01.2020","11,866","12,133","12,133","11,866","9,50M","-3,44%"
"24.01.2020","12,288","12,312","12,410","12,279","7,90M","-0,23%"
"23.01.2020","12,316","12,663","12,663","12,237","12,55M","-3,46%"
"22.01.2020","12,757","12,945","12,954","12,757","8,28M","-1,27%"
"21.01.2020","12,921","12,996","12,996","12,865","21,48M","-1,04%"
"20.01.2020","13,057","13,193","13,203","13,006","8,25M","-0,85%"
"17.01.2020","13,170","13,320","13,358","13,147","4,57M","-0,74%"
"16.01.2020","13,268","13,217","13,381","13,203","4,36M","0,32%"
"15.01.2020","13,226","13,334","13,358","13,175","4,28M","-0,95%"
"14.01.2020","13,353","13,362","13,395","13,297","6,18M","-0,07%"
"13.01.2020","13,362","13,461","13,461","13,259","8,81M","-0,52%"
"10.01.2020","13,433","13,367","13,512","13,259","4,01M","1,06%"
"09.01.2020","13,292","13,508","13,512","13,283","9,76M","-1,32%"
"08.01.2020","13,470","13,348","13,484","13,278","4,97M","0,91%"
"07.01.2020","13,348","13,475","13,526","13,348","7,26M","-0,84%"
"06.01.2020","13,461","13,376","13,578","13,376","4,22M","0,77%"
"03.01.2020","13,358","13,231","13,395","13,189","5,08M","1,24%"
"02.01.2020","13,193","13,161","13,259","13,109","5,95M","0,97%"
