"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"07.04.2021","2,9246","2,8998","2,9385","2,8835","41,15M","0,87%"
"06.04.2021","2,8994","2,9078","2,9415","2,8870","42,59M","1,44%"
"01.04.2021","2,8582","2,8825","2,8850","2,8428","24,79M","-0,48%"
"31.03.2021","2,8721","2,8949","2,9132","2,8612","44,09M","-1,51%"
"30.03.2021","2,9162","2,8721","2,9227","2,8557","35,87M","2,71%"
"29.03.2021","2,8394","2,8508","2,8835","2,8265","37,65M","-1,10%"
"26.03.2021","2,8711","2,9147","2,9415","2,8711","48,67M","1,42%"
"25.03.2021","2,8309","2,8384","2,8513","2,7789","33,63M","-0,76%"
"24.03.2021","2,8528","2,7809","2,8528","2,7492","54,32M","0,61%"
"23.03.2021","2,8354","2,8037","2,8493","2,7893","34,28M","0,62%"
"22.03.2021","2,8181","2,8602","2,8770","2,8042","44,02M","-1,68%"
"19.03.2021","2,8661","2,9246","2,9435","2,8632","89,73M","-3,18%"
"18.03.2021","2,9603","2,9251","2,9911","2,9192","76,32M","2,02%"
"17.03.2021","2,9018","2,8914","2,9286","2,8701","41,67M","0,43%"
"16.03.2021","2,8894","2,9241","2,9514","2,8622","49,27M","-0,56%"
"15.03.2021","2,9058","2,9544","2,9990","2,8761","44,50M","-1,43%"
"12.03.2021","2,9479","2,8765","2,9544","2,8751","35,02M","1,85%"
"11.03.2021","2,8944","2,9395","2,9593","2,8295","42,50M","-1,42%"
"10.03.2021","2,9360","2,9296","2,9767","2,9073","49,33M","-0,40%"
"09.03.2021","2,9479","3,0124","3,0129","2,8899","75,73M","-2,65%"
"08.03.2021","3,0282","3,0039","3,0367","2,9613","51,35M","2,50%"
"05.03.2021","2,9544","2,9227","3,0129","2,8785","123,63M","1,29%"
"04.03.2021","2,9167","2,8949","2,9326","2,8666","47,44M","-0,08%"
"03.03.2021","2,9192","2,8939","2,9811","2,8810","70,17M","1,80%"
"02.03.2021","2,8676","2,8651","2,9157","2,8463","38,53M","-0,94%"
"01.03.2021","2,8949","2,9147","2,9435","2,8770","35,79M","0,78%"
"26.02.2021","2,8726","2,8741","2,9341","2,8458","60,36M","-2,29%"
"25.02.2021","2,9400","2,9643","3,0416","2,9301","74,66M","0,10%"
"24.02.2021","2,9370","2,9172","2,9469","2,8780","43,19M","0,41%"
"23.02.2021","2,9251","2,8751","2,9420","2,8666","55,91M","1,90%"
"22.02.2021","2,8706","2,9246","2,9246","2,8270","56,69M","-2,69%"
"19.02.2021","2,9499","2,8552","2,9683","2,8156","71,47M","4,20%"
"18.02.2021","2,8309","2,8661","2,8944","2,8126","48,25M","-1,35%"
"17.02.2021","2,8696","2,8850","2,9494","2,8488","56,93M","-0,58%"
"16.02.2021","2,8865","2,8850","2,8949","2,8379","58,43M","0,05%"
"15.02.2021","2,8850","2,8235","2,8998","2,8027","56,99M","4,11%"
"12.02.2021","2,7710","2,7670","2,7720","2,7001","43,48M","-0,05%"
"11.02.2021","2,7725","2,8037","2,8265","2,7432","36,75M","-1,44%"
"10.02.2021","2,8131","2,8255","2,8552","2,7660","45,37M","0,19%"
"09.02.2021","2,8076","2,8156","2,8215","2,7809","47,71M","-0,46%"
"08.02.2021","2,8205","2,7992","2,8349","2,7581","78,45M","2,04%"
"05.02.2021","2,7640","2,6574","2,7645","2,6292","84,32M","3,64%"
"04.02.2021","2,6669","2,5479","2,6812","2,5167","91,26M","5,32%"
"03.02.2021","2,5320","2,6054","2,6426","2,5236","65,67M","0,67%"
"02.02.2021","2,5152","2,4170","2,5395","2,4106","74,09M","4,96%"
"01.02.2021","2,3962","2,4364","2,4522","2,3913","59,25M","0,08%"
"29.01.2021","2,3942","2,4091","2,4299","2,3675","66,13M","-2,68%"
"28.01.2021","2,4602","2,3843","2,4755","2,3546","48,71M","2,01%"
"27.01.2021","2,4116","2,4884","2,5023","2,4012","55,17M","-3,95%"
"26.01.2021","2,5107","2,4701","2,5390","2,4641","39,20M","1,71%"
"25.01.2021","2,4686","2,5762","2,5960","2,4542","50,40M","-3,53%"
"22.01.2021","2,5588","2,5836","2,5876","2,5261","68,41M","-2,23%"
"21.01.2021","2,6173","2,6768","2,6931","2,6173","82,53M","-1,80%"
"20.01.2021","2,6654","2,7065","2,7115","2,6396","56,05M","0,17%"
"19.01.2021","2,6609","2,7442","2,7472","2,6609","51,59M","-1,97%"
"18.01.2021","2,7145","2,6768","2,7264","2,6689","67,99M","0,64%"
"15.01.2021","2,6971","2,7576","2,8106","2,6812","102,53M","-2,87%"
"14.01.2021","2,7769","2,8057","2,8290","2,7620","55,11M","-1,09%"
"13.01.2021","2,8076","2,8156","2,8280","2,7863","38,72M","-0,61%"
"12.01.2021","2,8250","2,8057","2,8414","2,7888","53,30M","1,41%"
"11.01.2021","2,7858","2,7427","2,8190","2,7219","96,16M","1,81%"
"08.01.2021","2,7363","2,7759","2,7759","2,6867","63,40M","-1,18%"
"07.01.2021","2,7690","2,7457","2,7759","2,6778","53,82M","1,47%"
"06.01.2021","2,7288","2,6267","2,7685","2,6069","73,69M","6,87%"
"05.01.2021","2,5534","2,5117","2,5712","2,5063","33,86M","0,35%"
"04.01.2021","2,5444","2,5697","2,5752","2,4924","61,03M","1,12%"
"31.12.2020","2,5162","2,5196","2,5504","2,5092","14,72M","-1,44%"
"30.12.2020","2,5529","2,5573","2,5930","2,5529","26,27M","-0,64%"
"29.12.2020","2,5692","2,5876","2,6118","2,5420","26,97M","0,04%"
"28.12.2020","2,5682","2,6768","2,6887","2,5449","32,05M","-2,98%"
"24.12.2020","2,6470","2,6168","2,6535","2,6074","27,30M","1,93%"
"23.12.2020","2,5970","2,5102","2,6074","2,5008","76,46M","3,50%"
"22.12.2020","2,5092","2,4537","2,5182","2,4433","40,26M","3,26%"
"21.12.2020","2,4299","2,4384","2,4914","2,3893","136,97M","-4,94%"
"18.12.2020","2,5563","2,6421","2,6902","2,5563","130,07M","-4,09%"
"17.12.2020","2,6654","2,6768","2,6912","2,6351","56,46M","0,35%"
"16.12.2020","2,6560","2,6470","2,7115","2,6297","53,53M","-0,94%"
"15.12.2020","2,6812","2,6004","2,7115","2,5786","66,78M","3,11%"
"14.12.2020","2,6004","2,6133","2,6629","2,5895","56,77M","1,86%"
"11.12.2020","2,5529","2,6252","2,6351","2,5038","98,99M","-2,76%"
"10.12.2020","2,6252","2,7264","2,7383","2,5786","73,70M","-2,84%"
"09.12.2020","2,7021","2,7412","2,7695","2,7006","44,85M","-1,66%"
"08.12.2020","2,7477","2,6946","2,7615","2,6773","60,26M","1,67%"
"07.12.2020","2,7026","2,8057","2,8081","2,6807","80,73M","-4,75%"
"04.12.2020","2,8374","2,6768","2,8374","2,6689","112,27M","5,71%"
"03.12.2020","2,6842","2,6416","2,6991","2,6079","70,01M","1,03%"
"02.12.2020","2,6570","2,5291","2,6669","2,5117","102,22M","4,75%"
"01.12.2020","2,5365","2,4190","2,5365","2,4170","134,25M","5,83%"
"30.11.2020","2,3967","2,4170","2,4344","2,3650","98,24M","-1,93%"
"27.11.2020","2,4438","2,3749","2,4532","2,3665","68,30M","1,54%"
"26.11.2020","2,4066","2,4165","2,4289","2,3779","64,61M","-1,38%"
"25.11.2020","2,4403","2,4785","2,4983","2,3868","69,00M","-0,89%"
"24.11.2020","2,4621","2,3595","2,4621","2,3496","74,45M","5,48%"
"23.11.2020","2,3343","2,3382","2,3660","2,3159","55,67M","0,77%"
"20.11.2020","2,3164","2,3075","2,3303","2,2916","56,33M","0,52%"
"19.11.2020","2,3045","2,3050","2,3189","2,2663","63,64M","-1,59%"
"18.11.2020","2,3417","2,3243","2,3491","2,3001","63,45M","-0,25%"
"17.11.2020","2,3476","2,3070","2,3585","2,2634","87,34M","0,72%"
"16.11.2020","2,3308","2,3794","2,4190","2,3134","151,83M","2,82%"
"13.11.2020","2,2669","2,1814","2,2911","2,1738","97,20M","2,93%"
"12.11.2020","2,2023","2,1662","2,2061","2,1467","94,61M","-1,30%"
"11.11.2020","2,2313","2,1976","2,2327","2,1258","158,70M","1,51%"
"10.11.2020","2,1980","2,0237","2,1980","2,0109","256,00M","8,59%"
"09.11.2020","2,0242","1,7292","2,0313","1,7022","208,23M","19,22%"
"06.11.2020","1,6978","1,7316","1,7662","1,6898","54,28M","-2,38%"
"05.11.2020","1,7392","1,7007","1,7495","1,6516","90,97M","3,07%"
"04.11.2020","1,6874","1,6997","1,7238","1,6693","79,08M","-4,09%"
"03.11.2020","1,7594","1,7100","1,7594","1,6919","88,00M","3,88%"
"02.11.2020","1,6936","1,6477","1,6936","1,6266","50,18M","4,20%"
"30.10.2020","1,6254","1,5677","1,6313","1,5637","74,62M","3,02%"
"29.10.2020","1,5777","1,5829","1,6138","1,5467","70,01M","1,02%"
"28.10.2020","1,5618","1,5772","1,6161","1,5471","89,03M","-3,17%"
"27.10.2020","1,6129","1,6912","1,7178","1,6066","92,85M","-1,46%"
"26.10.2020","1,6368","1,6136","1,6648","1,6091","53,20M","-1,22%"
"23.10.2020","1,6570","1,6087","1,6722","1,6058","57,00M","3,35%"
"22.10.2020","1,6032","1,5711","1,6112","1,5515","70,56M","1,13%"
"21.10.2020","1,5853","1,6513","1,6617","1,5853","58,82M","-1,82%"
"20.10.2020","1,6148","1,5553","1,6400","1,5525","67,77M","2,77%"
"19.10.2020","1,5713","1,5621","1,5981","1,5448","46,43M","0,68%"
"16.10.2020","1,5606","1,5298","1,5715","1,4909","62,57M","2,65%"
"15.10.2020","1,5203","1,5201","1,5232","1,4831","51,70M","-0,95%"
"14.10.2020","1,5350","1,5372","1,5696","1,5253","43,73M","0,14%"
"13.10.2020","1,5329","1,5823","1,5855","1,5281","44,69M","-3,32%"
"12.10.2020","1,5855","1,6034","1,6205","1,5749","38,81M","-1,49%"
"09.10.2020","1,6095","1,6332","1,6456","1,5982","66,66M","-1,28%"
"08.10.2020","1,6304","1,6174","1,6480","1,6133","48,94M","1,72%"
"07.10.2020","1,6028","1,6060","1,6218","1,5935","45,79M","-1,30%"
"06.10.2020","1,6239","1,5270","1,6362","1,5156","83,21M","6,23%"
"05.10.2020","1,5287","1,5201","1,5430","1,5055","50,60M","1,93%"
"02.10.2020","1,4998","1,4787","1,5078","1,4656","61,72M","-0,09%"
"01.10.2020","1,5011","1,5500","1,5513","1,4871","53,48M","-1,23%"
"30.09.2020","1,5198","1,4821","1,5454","1,4747","63,64M","0,46%"
"29.09.2020","1,5127","1,5506","1,5506","1,5059","50,64M","-3,81%"
"28.09.2020","1,5726","1,5086","1,5726","1,4958","75,82M","6,81%"
"25.09.2020","1,4723","1,4850","1,5105","1,4544","61,84M","0,23%"
"24.09.2020","1,4688","1,4316","1,4896","1,4270","89,98M","0,55%"
"23.09.2020","1,4609","1,4953","1,5333","1,4609","89,35M","-1,46%"
"22.09.2020","1,4825","1,5568","1,5582","1,4726","102,76M","-1,86%"
"21.09.2020","1,5106","1,5882","1,5882","1,5038","109,82M","-6,22%"
"18.09.2020","1,6108","1,6716","1,6722","1,5912","218,63M","-3,78%"
"17.09.2020","1,6741","1,6693","1,6889","1,6513","58,49M","-1,96%"
"16.09.2020","1,7075","1,7170","1,7180","1,6532","73,82M","0,19%"
"15.09.2020","1,7043","1,7130","1,7330","1,6933","58,32M","-1,11%"
"14.09.2020","1,7235","1,7343","1,7387","1,6940","47,39M","0,48%"
"11.09.2020","1,7153","1,7539","1,7554","1,7102","67,30M","-2,18%"
"10.09.2020","1,7535","1,7896","1,7949","1,7381","70,82M","-2,08%"
"09.09.2020","1,7907","1,7657","1,7957","1,7358","65,01M","1,57%"
"08.09.2020","1,7630","1,8215","1,8527","1,7596","49,68M","-2,99%"
"07.09.2020","1,8173","1,8361","1,8593","1,7852","45,38M","0,38%"
"04.09.2020","1,8105","1,7862","1,8365","1,7679","84,68M","3,40%"
"03.09.2020","1,7510","1,7577","1,8147","1,7390","60,11M","1,03%"
"02.09.2020","1,7332","1,7793","1,7904","1,7248","50,76M","-2,45%"
"01.09.2020","1,7767","1,8052","1,8073","1,7406","61,74M","0,39%"
"31.08.2020","1,7698","1,8812","1,8907","1,7698","50,83M","-5,06%"
"28.08.2020","1,8641","1,8189","1,8738","1,8054","53,37M","3,28%"
"27.08.2020","1,8048","1,8170","1,8194","1,7677","42,12M","-1,09%"
"26.08.2020","1,8247","1,7881","1,8358","1,7814","22,64M","1,34%"
"25.08.2020","1,8006","1,8316","1,8650","1,7991","48,01M","-0,15%"
"24.08.2020","1,8033","1,7541","1,8033","1,7484","34,87M","3,87%"
"21.08.2020","1,7360","1,7696","1,7814","1,7111","50,38M","-1,43%"
"20.08.2020","1,7613","1,8014","1,8016","1,7613","40,70M","-4,16%"
"19.08.2020","1,8377","1,7721","1,8377","1,7651","25,49M","3,05%"
"18.08.2020","1,7833","1,7841","1,8358","1,7691","36,80M","-0,73%"
"17.08.2020","1,7964","1,8230","1,8506","1,7928","39,66M","-1,89%"
"14.08.2020","1,8310","1,8420","1,8432","1,7740","50,95M","-1,05%"
"13.08.2020","1,8504","1,8686","1,9097","1,8504","40,41M","-2,03%"
"12.08.2020","1,8888","1,9002","1,9463","1,8875","55,34M","-0,70%"
"11.08.2020","1,9021","1,8152","1,9083","1,8152","72,93M","5,71%"
"10.08.2020","1,7993","1,7814","1,8141","1,7643","63,75M","3,22%"
"07.08.2020","1,7432","1,7573","1,7710","1,7102","53,88M","-1,62%"
"06.08.2020","1,7719","1,7848","1,8107","1,7461","43,26M","-1,32%"
"05.08.2020","1,7957","1,8337","1,8548","1,7818","42,08M","-1,54%"
"04.08.2020","1,8238","1,7883","1,8337","1,7729","66,75M","3,37%"
"03.08.2020","1,7643","1,7292","1,7723","1,6782","89,38M","2,68%"
"31.07.2020","1,7183","1,8177","1,8259","1,7183","88,86M","-4,23%"
"30.07.2020","1,7942","1,9040","1,9092","1,7803","99,27M","-5,74%"
"29.07.2020","1,9035","1,9667","1,9809","1,8812","84,96M","-4,71%"
"28.07.2020","1,9976","1,9638","2,0080","1,9615","49,49M","1,33%"
"27.07.2020","1,9714","2,0047","2,0075","1,9491","56,74M","-2,40%"
"24.07.2020","2,0199","1,9961","2,0427","1,9819","41,81M","0,38%"
"23.07.2020","2,0123","2,0484","2,0636","2,0042","59,29M","-1,53%"
"22.07.2020","2,0436","2,0855","2,1083","2,0322","49,73M","-2,12%"
"21.07.2020","2,0878","2,1173","2,1971","2,0755","73,29M","-0,57%"
"20.07.2020","2,0997","2,0997","2,1064","2,0641","36,95M","-0,23%"
"17.07.2020","2,1045","2,1396","2,1463","2,0793","73,72M","-2,01%"
"16.07.2020","2,1477","2,1510","2,1776","2,1249","38,01M","-0,29%"
"15.07.2020","2,1539","2,1306","2,1838","2,0679","83,72M","1,93%"
"14.07.2020","2,1130","2,1235","2,1325","2,0821","42,55M","-0,98%"
"13.07.2020","2,1339","2,1515","2,1662","2,1083","41,32M","1,17%"
"10.07.2020","2,1092","2,0427","2,1092","2,0379","45,39M","2,09%"
"09.07.2020","2,0660","2,1244","2,1330","2,0646","65,12M","-1,87%"
"08.07.2020","2,1054","2,1344","2,1448","2,0988","44,23M","-2,27%"
"07.07.2020","2,1543","2,1947","2,2071","2,1543","49,53M","-2,97%"
"06.07.2020","2,2204","2,1957","2,2622","2,1852","63,38M","4,92%"
"03.07.2020","2,1163","2,1695","2,1824","2,0931","42,07M","-2,54%"
"02.07.2020","2,1714","2,0741","2,2090","2,0555","86,76M","6,65%"
"01.07.2020","2,0360","2,0679","2,0855","2,0151","46,32M","-1,45%"
"30.06.2020","2,0660","2,0826","2,0988","2,0218","54,66M","-1,47%"
"29.06.2020","2,0969","2,0242","2,1106","2,0014","51,94M","4,03%"
"26.06.2020","2,0156","2,1068","2,1111","2,0156","65,80M","-3,06%"
"25.06.2020","2,0793","2,0237","2,0859","1,9876","71,51M","2,51%"
"24.06.2020","2,0284","2,1073","2,1510","2,0284","46,78M","-4,45%"
"23.06.2020","2,1230","2,0512","2,1586","2,0318","86,34M","4,93%"
"22.06.2020","2,0232","2,0318","2,0650","2,0071","50,23M","-1,09%"
"19.06.2020","2,0455","2,1092","2,1154","2,0379","238,61M","-1,51%"
"18.06.2020","2,0769","2,1111","2,1558","2,0398","110,59M","-2,71%"
"17.06.2020","2,1349","2,1320","2,1805","2,1021","105,29M","-0,13%"
"16.06.2020","2,1377","2,1135","2,1971","2,0693","89,18M","4,63%"
"15.06.2020","2,0432","1,9976","2,0684","1,9952","91,75M","-2,82%"
"12.06.2020","2,1026","2,0636","2,1738","2,0541","104,57M","0,39%"
"11.06.2020","2,0945","2,1947","2,2099","2,0945","143,44M","-9,30%"
"10.06.2020","2,3092","2,4156","2,4645","2,2878","106,16M","-2,80%"
"09.06.2020","2,3757","2,4123","2,4204","2,3040","105,92M","-2,13%"
"08.06.2020","2,4275","2,3752","2,4702","2,3529","153,12M","1,11%"
"05.06.2020","2,4009","2,2137","2,4037","2,2118","172,37M","11,35%"
"04.06.2020","2,1562","2,1026","2,1852","2,0722","155,66M","1,66%"
"03.06.2020","2,1211","2,0869","2,1344","2,0650","104,29M","3,19%"
"02.06.2020","2,0555","1,9809","2,0807","1,9619","90,36M","4,39%"
"01.06.2020","1,9691","1,9876","2,0014","1,9334","46,87M","1,72%"
"29.05.2020","1,9358","1,9942","2,0056","1,9159","94,03M","-4,45%"
"28.05.2020","2,0261","2,0427","2,0617","1,9681","84,25M","-0,81%"
"27.05.2020","2,0427","1,9762","2,0512","1,9667","163,04M","4,88%"
"26.05.2020","1,9477","1,8833","1,9510","1,8740","104,10M","5,86%"
"25.05.2020","1,8399","1,8337","1,8500","1,8067","36,16M","2,15%"
"22.05.2020","1,8012","1,7436","1,8346","1,7225","71,48M","2,02%"
"21.05.2020","1,7655","1,7647","1,8052","1,7434","78,56M","-1,41%"
"20.05.2020","1,7907","1,7292","1,7921","1,6874","87,95M","3,38%"
"19.05.2020","1,7322","1,8812","1,9078","1,7028","138,52M","-5,58%"
"18.05.2020","1,8346","1,7791","1,8361","1,7501","65,89M","5,30%"
"15.05.2020","1,7423","1,7943","1,8082","1,7254","65,68M","-2,00%"
"14.05.2020","1,7778","1,7672","1,8040","1,7102","111,37M","-0,13%"
"13.05.2020","1,7801","1,8265","1,8375","1,7801","58,70M","-4,14%"
"12.05.2020","1,8570","1,8244","1,8827","1,8244","37,44M","0,67%"
"11.05.2020","1,8447","1,9192","1,9553","1,8365","46,12M","-2,82%"
"08.05.2020","1,8983","1,8664","1,9078","1,8451","32,50M","1,99%"
"07.05.2020","1,8612","1,8434","1,8732","1,8335","40,82M","1,16%"
"06.05.2020","1,8399","1,8899","1,9016","1,8301","49,66M","-2,73%"
"05.05.2020","1,8916","1,9059","1,9382","1,8565","64,68M","1,61%"
"04.05.2020","1,8616","1,8945","1,9092","1,8515","75,36M","-3,83%"
"30.04.2020","1,9358","2,0589","2,0859","1,9178","120,09M","-5,87%"
"29.04.2020","2,0565","1,9667","2,0641","1,9529","68,64M","4,87%"
"28.04.2020","1,9610","1,8479","2,0018","1,8443","79,86M","4,78%"
"27.04.2020","1,8715","1,8897","1,8905","1,8251","46,70M","3,46%"
"24.04.2020","1,8090","1,8384","1,8759","1,8090","55,51M","-4,66%"
"23.04.2020","1,8973","1,8460","1,9163","1,8318","99,31M","3,78%"
"22.04.2020","1,8282","1,7957","1,8384","1,7767","56,36M","2,88%"
"21.04.2020","1,7771","1,8052","1,8147","1,7715","58,97M","-4,13%"
"20.04.2020","1,8536","1,8945","1,8945","1,7928","79,78M","-0,43%"
"17.04.2020","1,8616","1,9572","1,9572","1,8546","85,29M","-0,47%"
"16.04.2020","1,8704","1,9382","1,9591","1,8536","74,69M","-1,62%"
"15.04.2020","1,9011","2,0151","2,0170","1,9011","130,68M","-5,66%"
"14.04.2020","2,0151","2,1068","2,1092","1,9999","81,91M","-2,03%"
"09.04.2020","2,0570","2,1501","2,1515","2,0570","96,44M","-2,24%"
"08.04.2020","2,1040","2,0750","2,1239","2,0570","55,94M","-1,49%"
"07.04.2020","2,1358","2,1757","2,2417","2,0764","78,23M","0,63%"
"06.04.2020","2,1225","2,0954","2,1273","2,0427","79,88M","6,53%"
"03.04.2020","1,9923","2,0047","2,0237","1,9672","74,86M","-2,53%"
"02.04.2020","2,0441","2,0712","2,1106","1,9952","71,89M","0,23%"
"01.04.2020","2,0394","2,0294","2,0565","1,9971","77,83M","-3,22%"
"31.03.2020","2,1073","2,1282","2,1676","2,0869","87,69M","0,16%"
"30.03.2020","2,1040","2,1377","2,1567","2,0427","103,42M","-4,24%"
"27.03.2020","2,1971","2,2802","2,2973","2,1548","71,08M","-5,94%"
"26.03.2020","2,3358","2,2560","2,3743","2,2384","79,42M","-0,59%"
"25.03.2020","2,3496","2,3520","2,3942","2,2066","106,54M","4,39%"
"24.03.2020","2,2508","2,0997","2,2508","2,0731","94,13M","12,01%"
"23.03.2020","2,0094","1,9116","2,0997","1,9102","92,31M","0,28%"
"20.03.2020","2,0037","2,0142","2,0522","1,9087","149,07M","3,23%"
"19.03.2020","1,9410","2,0090","2,0237","1,9011","108,67M","0,15%"
"18.03.2020","1,9382","2,0251","2,0712","1,9002","132,37M","-6,21%"
"17.03.2020","2,0665","2,1087","2,1092","1,8605","155,02M","7,78%"
"16.03.2020","1,9173","2,0807","2,0893","1,8322","206,09M","-10,61%"
"13.03.2020","2,1448","2,2527","2,4802","2,0817","161,06M","-0,92%"
"12.03.2020","2,1648","2,4883","2,4940","2,1558","234,17M","-16,86%"
"11.03.2020","2,6037","2,5667","2,7068","2,5429","129,76M","3,34%"
"10.03.2020","2,5196","2,6099","2,7496","2,4902","140,24M","-1,04%"
"09.03.2020","2,5462","2,7553","2,7562","2,5030","207,65M","-11,97%"
"06.03.2020","2,8926","2,9006","2,9325","2,8337","129,33M","-2,65%"
"05.03.2020","2,9714","3,1586","3,1591","2,9424","118,31M","-5,10%"
"04.03.2020","3,1310","3,0978","3,1481","3,0313","81,87M","1,85%"
"03.03.2020","3,0740","3,1358","3,2108","3,0541","149,42M","-0,60%"
"02.03.2020","3,0926","3,2398","3,2441","3,0056","107,22M","-2,16%"
"28.02.2020","3,1610","3,1667","3,2028","3,0935","133,06M","-2,71%"
"27.02.2020","3,2488","3,3168","3,3339","3,1923","107,97M","-3,55%"
"26.02.2020","3,3686","3,3253","3,4056","3,2683","100,44M","1,05%"
"25.02.2020","3,3334","3,4560","3,4560","3,3267","74,48M","-3,09%"
"24.02.2020","3,4398","3,4678","3,5035","3,4075","66,78M","-4,27%"
"21.02.2020","3,5932","3,6218","3,6455","3,5595","64,77M","-1,74%"
"20.02.2020","3,6569","3,7149","3,7343","3,6569","44,91M","-1,74%"
"19.02.2020","3,7215","3,7263","3,7562","3,7025","34,88M","0,54%"
"18.02.2020","3,7016","3,7486","3,7581","3,6997","46,83M","-1,44%"
"17.02.2020","3,7557","3,7419","3,7662","3,7358","24,36M","0,75%"
"14.02.2020","3,7277","3,7491","3,7524","3,7244","62,16M","-0,39%"
"13.02.2020","3,7424","3,7115","3,7453","3,6830","60,35M","-0,40%"
"12.02.2020","3,7576","3,6778","3,7576","3,6726","61,89M","2,20%"
"11.02.2020","3,6769","3,6607","3,6769","3,6222","46,83M","0,87%"
"10.02.2020","3,6450","3,6460","3,6783","3,6208","37,76M","-0,58%"
"07.02.2020","3,6664","3,6218","3,6664","3,6037","62,71M","0,76%"
"06.02.2020","3,6389","3,6441","3,6745","3,5909","77,42M","0,95%"
"05.02.2020","3,6047","3,4773","3,6047","3,4773","57,32M","2,79%"
"04.02.2020","3,5068","3,4175","3,5134","3,4066","53,29M","3,61%"
"03.02.2020","3,3847","3,3985","3,4184","3,3434","39,06M","0,24%"
"31.01.2020","3,3766","3,5082","3,5210","3,3757","67,33M","-3,07%"
"30.01.2020","3,4835","3,4773","3,5201","3,4541","47,90M","-1,11%"
"29.01.2020","3,5225","3,5020","3,5486","3,4583","84,05M","4,41%"
"28.01.2020","3,3738","3,3206","3,3842","3,2712","43,79M","2,16%"
"27.01.2020","3,3025","3,3286","3,3586","3,2930","44,28M","-1,81%"
"24.01.2020","3,3633","3,4313","3,4607","3,3572","55,01M","-0,90%"
"23.01.2020","3,3937","3,4218","3,4678","3,3795","47,11M","-0,14%"
"22.01.2020","3,3985","3,4393","3,4550","3,3838","32,88M","-1,13%"
"21.01.2020","3,4374","3,4298","3,4564","3,4056","50,85M","-0,44%"
"20.01.2020","3,4526","3,4797","3,4849","3,4507","34,15M","-1,18%"
"17.01.2020","3,4940","3,4878","3,5196","3,4745","68,39M","1,20%"
"16.01.2020","3,4526","3,4108","3,4650","3,3781","93,32M","0,57%"
"15.01.2020","3,4332","3,4658","3,4720","3,4160","66,15M","-1,01%"
"14.01.2020","3,4682","3,5434","3,5434","3,4567","108,76M","-1,98%"
"13.01.2020","3,5382","3,5727","3,5799","3,5056","32,25M","-0,69%"
"10.01.2020","3,5626","3,6177","3,6225","3,5626","28,37M","-1,35%"
"09.01.2020","3,6115","3,6321","3,6551","3,6052","85,47M","0,25%"
"08.01.2020","3,6024","3,5765","3,6072","3,5602","30,04M","0,07%"
"07.01.2020","3,6000","3,6383","3,6508","3,5846","29,68M","-0,48%"
"06.01.2020","3,6172","3,6129","3,6364","3,5525","26,33M","-0,83%"
"03.01.2020","3,6474","3,6762","3,6896","3,6158","39,75M","-1,55%"
"02.01.2020","3,7049","3,6129","3,7145","3,6024","49,94M","3,65%"
